year,party_7pt,party,weight,econ,cult
2020,7.0,R,0.981498857546649,0.4444444444444444,0.25
2020,7.0,R,0.74732298232364,0.22222222222222224,0.8333333333333333
2020,3.0,D,0.760663727165415,-0.2222222222222222,-0.625
2020,7.0,R,0.717854272397008,0.3333333333333333,0.75
2020,2.0,D,0.810463251449083,-0.2222222222222223,-0.25
2020,2.0,D,0.245040448031349,-3.700743415417188e-17,-0.25
2020,7.0,R,0.548507879652745,0.6666666666666666,0.8333333333333333
2020,3.0,D,0.919577365854756,0.11111111111111116,0.375
2020,6.0,R,0.610781197772279,0.4444444444444444,-0.2916666666666667
2020,1.0,D,1.46172950851298,-0.7777777777777777,-0.625
2020,1.0,D,0.76665461193116,-0.3333333333333333,-0.375
2020,7.0,R,2.42982992954529,0.0,0.8333333333333334
2020,1.0,D,0.467849234825653,-0.6666666666666666,-0.375
2020,6.0,R,1.39356927726192,-0.2222222222222222,0.16666666666666669
2020,3.0,D,0.638717232397461,-0.4444444444444445,0.125
2020,2.0,D,1.20643018113712,-0.11111111111111112,-0.20833333333333337
2020,7.0,R,1.6378366887417,0.7777777777777778,0.041666666666666685
2020,1.0,D,1.16620493654283,-0.6666666666666666,-0.9166666666666667
2020,2.0,D,0.423575387229509,-0.7777777777777778,-0.75
2020,3.0,D,0.371903522428059,-0.3333333333333333,-0.6666666666666667
2020,3.0,D,0.718884895514099,-0.3333333333333333,-0.45833333333333337
2020,3.0,D,0.843206945253697,-0.4444444444444445,-0.5416666666666667
2020,5.0,R,1.54719887788767,0.7777777777777778,0.7083333333333334
2020,1.0,D,0.994641254320022,-0.6666666666666666,-0.75
2020,3.0,D,0.79816163235468,-0.22222222222222224,0.2916666666666667
2020,7.0,R,0.523851112637751,0.4444444444444445,0.4166666666666667
2020,3.0,D,1.0775931352287,-0.7777777777777778,-0.5833333333333334
2020,2.0,D,0.513375369830212,-0.7777777777777777,-1.0
2020,1.0,D,0.485785142561285,-0.4444444444444445,-0.5
2020,2.0,D,1.54778904047465,0.4444444444444445,-0.875
2020,3.0,D,0.455142482027457,0.22222222222222224,0.33333333333333337
2020,1.0,D,1.209513584187,-0.6666666666666666,-0.6666666666666667
2020,1.0,D,0.652935265037034,-0.4444444444444444,-0.9166666666666667
2020,4.0,I,1.05074057678412,-0.2222222222222222,-0.08333333333333331
2020,3.0,D,0.276187247984872,-0.7777777777777778,-0.875
2020,5.0,R,1.05958721331791,0.7777777777777778,0.20833333333333337
2020,3.0,D,1.51360646291177,-0.2222222222222222,-0.5
2020,7.0,R,0.587093833857234,0.6666666666666666,0.8333333333333334
2020,1.0,D,4.43897749427157,-0.5555555555555556,-0.16666666666666669
2020,7.0,R,2.50625739117805,0.6666666666666666,0.5833333333333334
2020,1.0,D,1.21198363960343,-0.6666666666666666,-0.75
2020,2.0,D,0.640192941761616,-0.888888888888889,-1.0
2020,4.0,I,1.2860903038372,0.7777777777777778,0.45833333333333337
2020,3.0,D,0.533794799732091,-0.888888888888889,-0.875
2020,7.0,R,1.25733479650497,0.6666666666666666,0.75
2020,1.0,D,0.926619123008882,-0.22222222222222224,-0.7916666666666667
2020,1.0,D,2.66642413093357,-0.6666666666666666,-1.0
2020,3.0,D,0.578760720430627,-0.888888888888889,-0.5416666666666667
2020,5.0,R,1.37972692820338,1.0,0.6666666666666667
2020,2.0,D,1.72819906517844,-1.0,-0.875
2020,7.0,R,0.960285049306959,-0.22222222222222224,-0.08333333333333331
2020,1.0,D,1.08711836709949,-0.7777777777777778,0.33333333333333337
2020,7.0,R,0.668639597016736,0.3333333333333334,0.375
2020,7.0,R,3.86443938492853,0.11111111111111116,0.12500000000000003
2020,2.0,D,0.447015044688768,0.0,-0.33333333333333337
2020,4.0,I,0.34328413108836,0.3333333333333333,0.0
2020,3.0,D,0.538764950586579,-0.888888888888889,-0.4583333333333333
2020,3.0,D,0.551335953392811,-0.4444444444444445,-0.33333333333333337
2020,1.0,D,2.93263610529969,-0.4444444444444445,-0.20833333333333337
2020,1.0,D,0.522581161779944,-0.2222222222222222,-0.375
2020,7.0,R,1.95135737813385,0.3333333333333334,0.0
2020,1.0,D,0.788899697140375,-0.5555555555555556,-0.75
2020,1.0,D,0.543619355826469,-0.5555555555555556,-1.0
2020,4.0,I,0.928960629992081,0.0,-0.16666666666666669
2020,7.0,R,0.854474319147957,0.4444444444444445,0.625
2020,4.0,I,1.99922968325304,0.11111111111111109,-0.5
2020,3.0,D,0.26258748154213,-0.5555555555555556,-0.7083333333333334
2020,1.0,D,0.310063457213434,-0.7777777777777778,-0.6666666666666667
2020,3.0,D,0.688289561829046,-0.7777777777777778,-0.25
2020,3.0,D,0.933150580433009,-0.5555555555555556,-0.625
2020,1.0,D,2.07790536409007,-0.5555555555555556,-0.875
2020,7.0,R,0.280093453346591,0.4444444444444444,0.75
2020,7.0,R,0.541427646037326,0.5555555555555556,0.2916666666666667
2020,4.0,I,1.22113716971703,0.11111111111111109,-0.25
2020,6.0,R,0.540749880774574,0.22222222222222224,0.20833333333333337
2020,5.0,R,1.0013756498193,0.4444444444444445,0.5833333333333334
2020,1.0,D,0.512144112901573,0.0,0.5833333333333334
2020,7.0,R,0.471447121590162,0.0,0.75
2020,5.0,R,1.52729226903385,0.4444444444444445,-0.41666666666666674
2020,6.0,R,1.38148566832712,0.3333333333333333,0.5
2020,2.0,D,1.34175662645046,-0.4444444444444445,-0.375
2020,4.0,I,0.598643535296938,0.3333333333333333,0.5
2020,6.0,R,0.534916009936039,0.22222222222222224,0.20833333333333334
2020,1.0,D,0.813577864623916,-0.888888888888889,-0.5
2020,4.0,I,0.824680519556025,-0.6666666666666666,-0.4166666666666667
2020,4.0,I,0.522977972667836,-0.7777777777777778,-0.125
2020,1.0,D,1.27516872313851,-0.3333333333333333,-0.7083333333333334
2020,1.0,D,0.388147533523931,-0.4444444444444444,0.041666666666666685
2020,7.0,R,3.99334269760506,0.5555555555555557,0.4583333333333333
2020,1.0,D,0.823323228267671,-0.4444444444444444,-0.7083333333333334
2020,5.0,R,0.392822078375433,0.5555555555555556,0.5
2020,7.0,R,0.552639135730468,0.3333333333333333,0.5
2020,3.0,D,1.01572563989586,-0.888888888888889,-1.0
2020,1.0,D,0.908557512413562,-0.2222222222222222,0.2916666666666667
2020,1.0,D,0.754512261930774,-0.2222222222222222,-0.3333333333333333
2020,4.0,I,0.739395823100175,-0.4444444444444445,-0.33333333333333337
2020,1.0,D,1.11175735603125,-0.22222222222222224,-0.5
2020,1.0,D,0.804855513827874,-0.3333333333333333,-0.41666666666666674
2020,5.0,R,0.658650716429688,0.6666666666666666,0.37500000000000006
2020,3.0,D,0.617496358654494,-0.4444444444444444,0.0
2020,3.0,D,0.755598742041811,-0.7777777777777778,-0.625
2020,1.0,D,2.34287171106311,-0.7777777777777778,-1.0
2020,1.0,D,1.70464835195433,-0.888888888888889,-0.625
2020,7.0,R,1.72833890627861,0.4444444444444445,0.4166666666666667
2020,1.0,D,0.693231657529551,-0.4444444444444444,-0.5
2020,7.0,R,1.00833073609588,0.22222222222222224,0.16666666666666669
2020,2.0,D,0.352383440662515,0.4444444444444445,0.25
2020,5.0,R,2.44272247887078,0.5555555555555556,0.7083333333333334
2020,1.0,D,2.61939942330749,-0.22222222222222224,-0.5
2020,1.0,D,1.29850471381226,-0.11111111111111109,-0.9166666666666667
2020,7.0,R,1.48245751911626,0.22222222222222224,0.33333333333333337
2020,6.0,R,0.847981855867354,0.22222222222222218,-0.2916666666666667
2020,1.0,D,0.903482208477462,-0.5555555555555556,-0.33333333333333337
2020,2.0,D,0.33493524583129,-0.5555555555555556,-0.875
2020,6.0,R,1.54364982705555,-0.11111111111111116,-0.16666666666666669
2020,3.0,D,0.988663621040522,-0.11111111111111109,-0.08333333333333331
2020,1.0,D,0.710048939699967,-0.3333333333333333,-0.5833333333333334
2020,5.0,R,0.999736711947497,0.11111111111111109,0.125
2020,7.0,R,2.43766124455402,0.5555555555555556,-0.16666666666666669
2020,3.0,D,0.429001721865774,-0.11111111111111112,-0.45833333333333337
2020,1.0,D,0.79642174515449,-0.11111111111111109,-0.7083333333333334
2020,2.0,D,0.808660928154476,0.3333333333333333,-0.125
2020,5.0,R,0.709323552025015,0.0,0.5416666666666666
2020,6.0,R,0.280399426032027,0.11111111111111109,0.0
2020,1.0,D,0.563626850839947,-0.11111111111111109,-0.7083333333333333
2020,7.0,R,1.48315449292796,0.5555555555555556,0.25000000000000006
2020,7.0,R,0.825767064042642,0.888888888888889,0.8333333333333334
2020,7.0,R,1.14949959663682,0.6666666666666666,0.9166666666666667
2020,6.0,R,2.49527637624323,-7.401486830834377e-17,0.0
2020,7.0,R,1.31074869870902,0.888888888888889,1.0
2020,6.0,R,0.752689964429103,0.5555555555555556,0.37500000000000006
2020,3.0,D,0.611688153379604,-0.6666666666666666,-0.75
2020,7.0,R,0.456345165786333,0.6666666666666666,0.45833333333333337
2020,7.0,R,0.606399966628976,0.4444444444444445,0.33333333333333337
2020,5.0,R,1.03873280414884,0.7777777777777778,1.0
2020,7.0,R,0.47376645160501,0.22222222222222224,0.8333333333333333
2020,1.0,D,1.81456802822438,-0.11111111111111109,-0.25
2020,3.0,D,0.83184763962909,-0.3333333333333333,-0.45833333333333337
2020,3.0,D,0.952702668378304,-0.4444444444444445,-0.625
2020,2.0,D,0.761797093008656,0.11111111111111109,-0.08333333333333331
2020,7.0,R,0.836259096788435,0.6666666666666666,0.7083333333333334
2020,1.0,D,0.905154207542477,-0.11111111111111112,-0.125
2020,1.0,D,0.84383855225425,-0.6666666666666666,-0.7916666666666667
2020,6.0,R,0.358192302285593,0.6666666666666666,0.375
2020,1.0,D,1.19506194530108,-0.6666666666666666,-0.16666666666666669
2020,7.0,R,1.03142502796832,0.4444444444444445,1.0
2020,7.0,R,0.340641849299633,0.7777777777777778,-0.041666666666666685
2020,6.0,R,0.516968778704622,0.888888888888889,0.9166666666666667
2020,7.0,R,0.319639608790534,0.4444444444444445,-0.25
2020,1.0,D,0.445747010119828,-0.6666666666666666,-0.4166666666666667
2020,6.0,R,0.727222923028231,0.3333333333333333,0.4166666666666667
2020,2.0,D,1.17006843076912,-3.700743415417188e-17,-0.7916666666666667
2020,1.0,D,1.78580978706488,-0.6666666666666666,-0.625
2020,7.0,R,0.412846869108099,0.888888888888889,0.8333333333333334
2020,7.0,R,0.713411523829531,0.6666666666666666,0.75
2020,5.0,R,1.44957986591713,0.22222222222222224,0.8333333333333334
2020,7.0,R,0.477705385188245,0.3333333333333334,0.625
2020,7.0,R,0.695000937262524,0.5555555555555556,0.7083333333333334
2020,2.0,D,0.367773817631736,-0.3333333333333333,-0.7916666666666667
2020,5.0,R,0.777155704089533,0.888888888888889,1.0
2020,7.0,R,0.939071648083678,0.7777777777777778,0.4166666666666667
2020,7.0,R,1.93434381000076,0.6666666666666666,1.0
2020,1.0,D,0.920439411631855,-0.4444444444444444,0.2916666666666667
2020,5.0,R,0.375889502494074,0.0,0.125
2020,1.0,D,0.76677200900739,-0.11111111111111116,-0.20833333333333331
2020,4.0,I,0.662356318829992,-1.0,-1.0
2020,1.0,D,1.10214560478746,-0.6666666666666666,-0.125
2020,1.0,D,0.606160338134362,-0.5555555555555556,-0.7916666666666667
2020,5.0,R,0.706773101269113,0.888888888888889,0.5
2020,6.0,R,0.814484622820109,0.0,0.45833333333333337
2020,1.0,D,1.49486049499608,-0.11111111111111116,-0.08333333333333331
2020,7.0,R,0.681081710623494,0.2222222222222223,0.25000000000000006
2020,4.0,I,0.579897927561781,-0.22222222222222224,-0.75
2020,1.0,D,1.46092855086526,-0.6666666666666666,-0.5
2020,7.0,R,0.404157505085726,0.3333333333333333,0.8333333333333333
2020,3.0,D,0.332271360871766,0.11111111111111112,-0.33333333333333337
2020,2.0,D,0.621410147662991,-0.2222222222222222,-0.5
2020,1.0,D,0.624182422590799,-0.3333333333333333,-0.2916666666666667
2020,7.0,R,0.770600724078903,0.6666666666666666,0.8333333333333334
2020,7.0,R,0.410683863576767,0.5555555555555557,0.6666666666666667
2020,3.0,D,0.771556824006371,-0.22222222222222224,-0.45833333333333337
2020,1.0,D,0.505390180451288,-0.2222222222222222,-0.041666666666666685
2020,7.0,R,1.05961045338407,0.5555555555555556,-0.16666666666666669
2020,2.0,D,0.728420587780174,-0.22222222222222224,0.20833333333333337
2020,3.0,D,0.334124862190093,-0.11111111111111112,0.45833333333333337
2020,1.0,D,0.282369850658244,0.11111111111111116,0.25
2020,3.0,D,1.03369373277392,-0.888888888888889,-1.0
2020,1.0,D,0.532027423033879,-0.22222222222222224,-0.33333333333333337
2020,4.0,I,0.60536893348092,0.888888888888889,0.6666666666666667
2020,7.0,R,0.61764734501179,0.5555555555555556,0.5
2020,1.0,D,1.03209113212688,-0.3333333333333333,-0.5
2020,4.0,I,1.4279328536751,-0.11111111111111109,-0.375
2020,4.0,I,1.95520879178195,-0.11111111111111109,-0.08333333333333331
2020,3.0,D,0.59164123417752,0.11111111111111109,0.25
2020,7.0,R,0.514221877850544,0.4444444444444445,0.8333333333333334
2020,4.0,I,0.384742896449371,-0.22222222222222224,-0.4583333333333333
2020,7.0,R,0.559214295188957,0.6666666666666666,1.0
2020,7.0,R,1.26472106292404,-3.700743415417188e-17,-0.2916666666666667
2020,4.0,I,0.689690951420516,0.11111111111111109,0.08333333333333337
2020,3.0,D,0.727337411213616,-0.5555555555555556,-0.45833333333333337
2020,7.0,R,0.598547068953688,0.4444444444444445,0.6666666666666667
2020,1.0,D,0.50967347427934,-0.5555555555555556,-0.375
2020,6.0,R,1.86777850996915,0.6666666666666666,0.041666666666666685
2020,1.0,D,1.12350391000872,-0.3333333333333333,-0.20833333333333337
2020,7.0,R,0.312201664242447,1.0,0.6666666666666667
2020,1.0,D,0.740090886771469,-0.4444444444444445,-0.75
2020,5.0,R,0.66734471506165,0.3333333333333333,-0.25
2020,6.0,R,1.23745900802343,-0.4444444444444444,-0.16666666666666663
2020,6.0,R,1.05751211052447,0.11111111111111112,-0.16666666666666663
2020,1.0,D,0.880468522884672,-0.2222222222222223,-0.8333333333333334
2020,7.0,R,1.2859091437637,0.7777777777777778,1.0
2020,1.0,D,1.78804478172218,-0.11111111111111109,0.8333333333333334
2020,4.0,I,0.990469075439028,0.3333333333333333,-0.20833333333333337
2020,1.0,D,0.451007563232643,-0.6666666666666666,-0.5416666666666667
2020,5.0,R,0.263746745336177,0.6666666666666666,0.5833333333333333
2020,4.0,I,1.03187212775076,-0.3333333333333333,0.0
2020,5.0,R,1.1192981209398,-0.2222222222222223,0.375
2020,4.0,I,1.01811826236217,0.888888888888889,0.5833333333333333
2020,1.0,D,0.45791791052363,-0.888888888888889,-0.75
2020,4.0,I,1.26288927640603,0.22222222222222224,0.08333333333333337
2020,1.0,D,0.590260525455636,-0.2222222222222222,-0.375
2020,1.0,D,0.807979713563624,-0.3333333333333333,-0.8333333333333334
2020,5.0,R,1.39676220453541,0.11111111111111109,0.08333333333333331
2020,3.0,D,1.58214594139416,-0.11111111111111109,-0.25
2020,7.0,R,0.689242485672195,1.0,0.25
2020,7.0,R,0.67955966645604,0.4444444444444445,0.4166666666666667
2020,2.0,D,0.615575368294228,-0.3333333333333333,-0.125
2020,4.0,I,1.75374817971495,-0.5555555555555556,0.375
2020,4.0,I,2.11810800829768,0.0,0.08333333333333337
2020,1.0,D,0.688618709065517,-0.888888888888889,-0.625
2020,4.0,I,0.543717689122591,-0.5555555555555556,-0.5
2020,1.0,D,0.736434688817895,-0.11111111111111112,0.041666666666666685
2020,5.0,R,0.709730404619009,0.7777777777777778,0.33333333333333337
2020,1.0,D,0.838772671459943,-0.3333333333333333,-0.625
2020,6.0,R,0.559423535262136,0.4444444444444445,0.41666666666666663
2020,1.0,D,1.30280079418978,0.0,0.041666666666666685
2020,7.0,R,0.421075101732712,0.6666666666666666,0.875
2020,4.0,I,0.549494416201193,-0.22222222222222224,-0.25
2020,5.0,R,1.22700506085089,-0.3333333333333333,-0.25
2020,2.0,D,0.70016898169454,-0.5555555555555556,-0.9166666666666667
2020,7.0,R,0.80242183712341,0.3333333333333333,1.0
2020,7.0,R,0.954814329581377,-0.3333333333333333,-0.20833333333333331
2020,7.0,R,0.606064750690728,0.5555555555555556,0.75
2020,7.0,R,0.574449509172358,0.4444444444444445,0.16666666666666669
2020,4.0,I,0.401409377576757,0.0,-0.04166666666666663
2020,1.0,D,0.580644195381042,-0.11111111111111109,-0.25
2020,5.0,R,1.34736375815491,0.3333333333333333,-0.20833333333333337
2020,7.0,R,0.94736035281115,0.888888888888889,0.8333333333333334
2020,1.0,D,0.907888308759492,-0.5555555555555556,-0.7083333333333334
2020,3.0,D,1.70453486503104,-0.5555555555555556,-0.33333333333333337
2020,1.0,D,0.314406368271313,-0.11111111111111116,-0.08333333333333331
2020,3.0,D,0.693540866697216,-0.11111111111111112,-0.5833333333333334
2020,2.0,D,2.34848453566693,-0.2222222222222222,0.8333333333333333
2020,1.0,D,0.790152911137225,-0.11111111111111112,-0.125
2020,1.0,D,0.23460616238081,0.0,0.2916666666666667
2020,6.0,R,0.486454939599535,-0.2222222222222222,-0.25
2020,1.0,D,4.24670422889282,-0.11111111111111116,0.2916666666666667
2020,5.0,R,0.45718807566172,0.6666666666666666,0.75
2020,3.0,D,0.437866134893076,-0.3333333333333333,-0.4166666666666667
2020,4.0,I,0.945466467786951,0.3333333333333333,0.4166666666666667
2020,2.0,D,0.164192027349077,-0.2222222222222222,-0.041666666666666685
2020,7.0,R,0.770656730685065,0.888888888888889,1.0
2020,5.0,R,0.386002192604264,0.6666666666666666,0.875
2020,1.0,D,0.768741271335546,-0.888888888888889,-1.0
2020,7.0,R,0.647263309363853,-0.2222222222222222,-0.6666666666666667
2020,1.0,D,0.255620150283882,-0.7777777777777778,-0.875
2020,1.0,D,0.579264828964849,-0.6666666666666666,-0.5416666666666667
2020,5.0,R,0.636124133346384,1.0,1.0
2020,2.0,D,0.396291352476559,-0.6666666666666666,-0.125
2020,7.0,R,0.981603608413231,0.7777777777777778,1.0
2020,1.0,D,0.609226810956064,-0.888888888888889,-0.75
2020,7.0,R,0.801575158495524,0.6666666666666666,0.75
2020,7.0,R,1.89176691960683,0.7777777777777778,1.0
2020,6.0,R,0.897269308624714,-0.11111111111111112,-0.08333333333333331
2020,5.0,R,2.84334541296828,-0.11111111111111112,-0.25
2020,5.0,R,0.530985241969526,0.2222222222222222,-0.08333333333333331
2020,2.0,D,0.411774394196293,-0.2222222222222222,-0.4166666666666667
2020,7.0,R,0.585618008483814,0.7777777777777778,0.5416666666666667
2020,5.0,R,1.20336192165149,0.0,0.25
2020,7.0,R,0.363222607945275,0.3333333333333334,0.08333333333333331
2020,2.0,D,0.334225613951272,-0.11111111111111112,-0.125
2020,4.0,I,0.384750548201448,0.3333333333333333,0.33333333333333337
2020,1.0,D,0.374165471498155,-0.7777777777777778,-0.625
2020,6.0,R,0.62777777532885,0.4444444444444445,-0.25
2020,1.0,D,0.81418473047828,-0.22222222222222224,-0.6666666666666667
2020,1.0,D,0.796644018035256,-0.3333333333333333,-0.16666666666666663
2020,7.0,R,3.99796769952874,1.0,0.33333333333333337
2020,2.0,D,0.224711900121617,-0.5555555555555556,-0.4166666666666667
2020,1.0,D,0.3587813104525,-0.6666666666666666,-0.375
2020,7.0,R,0.86042843009276,0.11111111111111112,0.041666666666666685
2020,1.0,D,1.0982239212675,-0.4444444444444445,-0.33333333333333337
2020,7.0,R,0.536185080515056,-0.22222222222222224,0.125
2020,1.0,D,0.654917886217512,-0.888888888888889,-0.3333333333333333
2020,2.0,D,0.943960481943977,-0.3333333333333333,-0.2916666666666667
2020,3.0,D,0.781166198373847,-0.888888888888889,-0.625
2020,3.0,D,0.710969290306698,-0.11111111111111116,0.20833333333333337
2020,6.0,R,0.659324709329737,0.3333333333333333,0.75
2020,5.0,R,0.440006996947289,0.888888888888889,0.6666666666666667
2020,3.0,D,1.15490595224627,-0.5555555555555556,-0.875
2020,1.0,D,1.80986221530189,0.4444444444444444,0.08333333333333331
2020,3.0,D,0.500713734773272,-0.11111111111111109,-0.16666666666666669
2020,1.0,D,0.598141830606889,-0.4444444444444445,-0.4166666666666667
2020,1.0,D,0.31566998021094,-0.5555555555555556,-0.41666666666666674
2020,1.0,D,0.345465581027842,-0.3333333333333333,-1.0
2020,1.0,D,1.20954574056616,-0.5555555555555556,-0.875
2020,7.0,R,0.277443769414587,0.6666666666666666,0.45833333333333337
2020,1.0,D,0.75291622342118,-0.7777777777777778,0.0
2020,7.0,R,0.690500404281994,0.3333333333333333,0.6666666666666667
2020,3.0,D,1.52961348683032,-0.5555555555555556,-0.25
2020,1.0,D,0.855766435281264,-0.4444444444444444,-0.5416666666666667
2020,5.0,R,1.39346380353669,0.11111111111111112,0.5
2020,7.0,R,0.39149417705341,0.22222222222222224,0.5833333333333334
2020,4.0,I,0.691592485362902,-0.4444444444444445,-0.9166666666666667
2020,6.0,R,2.04614769523114,0.3333333333333333,-0.16666666666666663
2020,1.0,D,1.24030218216436,-0.7777777777777777,-0.375
2020,6.0,R,1.0186013233233,0.22222222222222224,-0.08333333333333331
2020,1.0,D,0.458179884010416,-0.888888888888889,-0.625
2020,5.0,R,0.345779274491481,-0.4444444444444445,-0.08333333333333331
2020,7.0,R,2.1394896846213,0.5555555555555556,0.25000000000000006
2020,1.0,D,1.10423218193273,-1.0,-0.875
2020,7.0,R,0.594000464865279,0.11111111111111109,0.0
2020,7.0,R,0.751180762008074,0.888888888888889,0.8333333333333334
2020,5.0,R,1.64253890240477,0.7777777777777777,0.25000000000000006
2020,1.0,D,2.1057870142786,0.22222222222222224,0.0
2020,1.0,D,0.523601201904584,-0.3333333333333333,-0.125
2020,3.0,D,1.24374770770926,0.0,-0.33333333333333337
2020,1.0,D,1.09092720679882,-0.5555555555555556,-0.75
2020,1.0,D,3.68490377324955,-0.4444444444444444,-0.5
2020,1.0,D,0.296488313323508,-0.4444444444444445,0.04166666666666663
2020,7.0,R,0.628080736699738,1.0,0.33333333333333337
2020,7.0,R,0.814706193168921,0.888888888888889,1.0
2020,7.0,R,0.318937467702783,0.4444444444444445,0.041666666666666685
2020,3.0,D,0.77269530950429,-0.22222222222222224,-0.04166666666666666
2020,3.0,D,0.239184690518273,-0.5555555555555556,-0.33333333333333337
2020,7.0,R,1.01854347537811,0.11111111111111109,0.8333333333333334
2020,3.0,D,0.873075729088439,-0.3333333333333333,0.4166666666666667
2020,1.0,D,0.400518931089681,0.22222222222222218,-0.16666666666666663
2020,4.0,I,0.957277509666407,0.0,0.33333333333333337
2020,3.0,D,1.06471153544438,-0.11111111111111109,-0.25
2020,2.0,D,0.85838925064974,-0.3333333333333333,-0.25
2020,5.0,R,0.961230876017955,0.6666666666666666,0.2916666666666667
2020,7.0,R,0.764548013895124,0.5555555555555556,0.8333333333333334
2020,6.0,R,0.578253546540447,0.6666666666666666,0.16666666666666669
2020,1.0,D,2.12314278466568,-0.11111111111111109,-0.25
2020,6.0,R,0.71546577079317,0.7777777777777777,0.45833333333333337
2020,1.0,D,0.614190553162933,-0.6666666666666666,-0.875
2020,2.0,D,1.55696284729233,-0.5555555555555556,-0.5416666666666667
2020,1.0,D,0.605626258784911,-0.888888888888889,-0.5833333333333334
2020,1.0,D,0.524680960146384,-0.4444444444444444,-0.375
2020,7.0,R,0.675375264980062,0.3333333333333334,0.75
2020,6.0,R,0.654971913924332,0.3333333333333334,0.20833333333333337
2020,1.0,D,1.43481379251047,-0.4444444444444444,-0.6666666666666667
2020,7.0,R,0.570338149254022,0.4444444444444445,0.20833333333333337
2020,7.0,R,1.70373823333599,0.4444444444444445,0.75
2020,6.0,R,2.02281008084425,-0.4444444444444444,0.125
2020,1.0,D,0.889691827547892,-0.3333333333333333,-0.7083333333333334
2020,7.0,R,0.370208191275703,0.6666666666666666,0.5
2020,1.0,D,0.477401239935025,-0.22222222222222224,-0.625
2020,5.0,R,0.448703268269968,0.4444444444444444,0.5416666666666667
2020,1.0,D,0.310014734322666,-0.6666666666666666,-0.5
2020,1.0,D,0.643373599978205,-0.4444444444444444,-0.875
2020,1.0,D,1.04212116502064,-0.888888888888889,-0.875
2020,5.0,R,0.641186064327683,0.3333333333333333,0.33333333333333337
2020,1.0,D,0.368297741070561,0.11111111111111109,-0.16666666666666663
2020,4.0,I,2.56180117939625,-0.3333333333333333,0.4583333333333333
2020,1.0,D,0.677812995584527,-0.4444444444444445,-0.375
2020,7.0,R,0.929957872771702,0.4444444444444445,0.5833333333333334
2020,7.0,R,0.459447737471865,3.700743415417188e-17,0.12500000000000006
2020,5.0,R,0.826624203025669,0.7777777777777778,0.375
2020,7.0,R,0.71915244642618,0.7777777777777777,1.0
2020,1.0,D,1.50345368770002,-0.6666666666666666,-0.625
2020,7.0,R,0.544561651234936,0.5555555555555556,0.08333333333333337
2020,2.0,D,0.980003648517569,-0.3333333333333333,0.20833333333333331
2020,7.0,R,0.803301258440371,0.5555555555555556,0.6666666666666667
2020,5.0,R,0.792548181651887,0.3333333333333333,0.4166666666666667
2020,3.0,D,1.35139367874742,-0.5555555555555556,-0.75
2020,2.0,D,0.699871578749566,-0.6666666666666666,-0.375
2020,2.0,D,0.814035923156003,-0.11111111111111109,-0.33333333333333337
2020,7.0,R,0.402903430155747,0.5555555555555556,0.16666666666666669
2020,5.0,R,0.692632431886702,0.3333333333333334,0.20833333333333337
2020,2.0,D,0.339569665668399,-0.4444444444444445,-0.45833333333333337
2020,2.0,D,0.976192494361506,-1.0,0.0
2020,4.0,I,0.454907553153781,0.22222222222222224,-0.375
2020,1.0,D,0.545155964754083,-0.6666666666666666,-0.25
2020,4.0,I,1.96353528179679,0.0,0.08333333333333337
2020,7.0,R,1.1087230476187,0.5555555555555557,0.5
2020,6.0,R,1.37895751998394,0.888888888888889,0.75
2020,1.0,D,0.365200283442459,-0.3333333333333333,-0.625
2020,2.0,D,1.4629339014092,0.0,0.20833333333333337
2020,4.0,I,0.463653225292913,0.0,0.0
2020,5.0,R,0.739491026735936,0.4444444444444445,0.041666666666666685
2020,2.0,D,0.673781819879124,-0.5555555555555556,-0.9166666666666667
2020,2.0,D,0.80070522954271,0.0,0.20833333333333337
2020,4.0,I,1.23830826606748,-0.4444444444444445,-0.3333333333333333
2020,5.0,R,0.80779002762486,0.22222222222222224,0.041666666666666685
2020,1.0,D,1.28412387478921,0.0,-0.875
2020,3.0,D,0.288069887955814,-0.7777777777777778,-0.7916666666666667
2020,5.0,R,0.992475999850288,0.3333333333333333,0.75
2020,3.0,D,0.506197721970736,-0.22222222222222224,-0.875
2020,5.0,R,1.2564896569576,0.3333333333333334,-0.29166666666666674
2020,7.0,R,3.43109927384532,0.3333333333333334,-0.125
2020,1.0,D,0.558320518789429,-0.6666666666666666,-0.5
2020,6.0,R,0.577612504567989,-0.2222222222222222,0.375
2020,6.0,R,0.905150166427476,0.11111111111111109,0.20833333333333337
2020,1.0,D,0.482608096556201,-0.6666666666666666,-0.9166666666666667
2020,5.0,R,1.11019402320434,-0.11111111111111116,0.5833333333333334
2020,1.0,D,0.613240505815699,-0.6666666666666666,-0.04166666666666663
2020,1.0,D,1.57708340502277,-0.22222222222222224,-0.41666666666666674
2020,7.0,R,0.487283479870503,0.0,-0.12499999999999997
2020,4.0,I,0.269713125789226,0.3333333333333334,-0.5
2020,1.0,D,0.697844647773414,-0.3333333333333333,-0.5833333333333334
2020,4.0,I,0.677811405745734,-0.11111111111111109,0.08333333333333334
2020,7.0,R,0.550212764077918,0.7777777777777778,0.45833333333333337
2020,5.0,R,0.36737994300016,-0.11111111111111109,-0.16666666666666666
2020,1.0,D,1.20420725802073,-0.5555555555555556,-0.75
2020,6.0,R,1.99862656198524,0.11111111111111109,0.375
2020,6.0,R,0.356568363947707,0.4444444444444445,0.5833333333333334
